,type_ids,parent_id,scientific_name,en_name,en_wikipedia_url
2485,4001,92.0,Morus australis,Korean mulberry,https://en.wikipedia.org/wiki/Morus_australis
2486,4006,2547.0,Vaccinium stamineum,Deerberry,https://en.wikipedia.org/wiki/Vaccinium_stamineum
2487,4007,2523.0,Rubus argutus,Sawtooth blackberry,https://en.wikipedia.org/wiki/Rubus_argutus
2488,4020,2523.0,Rubus hayata-koidzumii,Creeping raspberry,https://en.wikipedia.org/wiki/Rubus_hayata-koidzumii
2489,4034,,Lepidium draba,Hoary cress,https://en.wikipedia.org/wiki/Lepidium_draba
2490,4035,2253.0,Lactuca perennis,Mountain lettuce,https://en.wikipedia.org/wiki/Lactuca_perennis
2491,4050,1933.0,Larix laricina,Tamarack,https://en.wikipedia.org/wiki/Larix_laricina
2492,4051,2017.0,Abies fraseri,Fraser fir,https://en.wikipedia.org/wiki/Fraser_fir
2493,4052,114.0,Malus x moerlandsii,Flowering crabapple,
2494,4053,4114.0,Pyrus fauriei 'Westwood',Korean sun pear,
2495,4055,1841.0,Populus grandidentata,Large-tooth aspen,https://en.wikipedia.org/wiki/Populus_grandidentata
2496,4056,4113.0,Sorbus americana 'Belmonte',American mountain-ash,
2497,4057,241.0,Fagus sylvatica f. purpurea,Copper beech,
2498,4058,683.0,Sorbus alnifolia,Alder-leafed whitebeam,https://en.wikipedia.org/wiki/Sorbus_alnifolia
2499,4059,4112.0,Picea asperata 'Pendula',Dragon spruce,
2500,4060,175.0,Acer spicatum,Mountain maple,https://en.wikipedia.org/wiki/Acer_spicatum
2501,4066,14.0,Malus pumila 'Gravenstein',Gravenstein apple,https://en.wikipedia.org/wiki/Gravenstein
2502,4069,2547.0,Vaccinium deliciosum,Cascade bilberry,https://en.wikipedia.org/wiki/Vaccinium_deliciosum
2503,4072,,Oncorhynchus,Pacific salmon,https://en.wikipedia.org/wiki/Oncorhynchus
2504,4091,,Clavulina cristata,White coral fungus,https://en.wikipedia.org/wiki/Clavulina_cristata
2505,4112,2400.0,Picea asperata,Dragon spruce,https://en.wikipedia.org/wiki/Picea_asperata
2506,4113,683.0,Sorbus americana,American mountain-ash,https://en.wikipedia.org/wiki/Sorbus_americana
2507,4114,15.0,Pyrus fauriei,Korean sun pear,
2508,4117,,Filipendula ulmaria,Meadowsweet,https://en.wikipedia.org/wiki/Filipendula_ulmaria
2509,4119,92.0,Morus macroura,Shahtoot mulberry,https://en.wikipedia.org/wiki/Morus_macroura
2510,4120,286.0,Pyrus communis 'Clapp's Favourite',Clapp's Favourite pear,
2511,4122,,Impatiens glandulifera,Himalayan Balsam,https://en.wikipedia.org/wiki/Impatiens_glandulifera
2512,4126,,Ruta chalepensis,Fringed rue,https://en.wikipedia.org/wiki/Ruta_chalepensis
2513,4132,13.0,Punica granatum,Ornamental pomegranate,
2514,4133,285.0,Prunus tenella,Dwarf Russian almond,https://en.wikipedia.org/wiki/Prunus_tenella
2515,4134,,Schisandra chinensis,Wǔ Wèi Zi,https://en.wikipedia.org/wiki/Schisandra_chinensis
2516,4143,100.0,Oxalis stricta,Common yellow woodsorrel,https://en.wikipedia.org/wiki/Oxalis_stricta
2517,4150,,Balsamorhiza sagittata,Arrowleaf balsamroot,https://en.wikipedia.org/wiki/Balsamorhiza_sagittata
2518,4151,,,wild asparagus,
2519,4158,,Tetragonia tetragonioides,New Zealand spinach,https://en.wikipedia.org/wiki/Tetragonia_tetragonioides
2520,4159,,Geum urbanum,Wood avens,https://en.wikipedia.org/wiki/Geum_urbanum
2521,4163,12.0,Diospyros nigra,Black sapote,https://en.wikipedia.org/wiki/Diospyros_nigra
2522,4164,,Bunchosia argentea,Silver peanut butter fruit,https://en.wikipedia.org/wiki/Bunchosia_argentea
2523,4165,2140.0,Garcinia madruno,Charichuelo,https://en.wikipedia.org/wiki/Garcinia_madruno
2524,4166,2140.0,Garcinia humilis,Achacha,https://en.wikipedia.org/wiki/Garcinia_humilis
2525,4184,,Cordyline fruticosa,Ti plant,https://en.wikipedia.org/wiki/Cordyline_fruticosa
2526,4202,286.0,Pyrus communis 'Conference',European pear,https://en.wikipedia.org/wiki/Conference_pear
2527,4205,14.0,Malus pumila 'Frostbite',Apple,
2528,4207,1.0,Prunus salicina x americana 'Toka',Toka plum,
2529,4208,1.0,Prunus besseyi x salicina 'Black Ice',Black ice plum,
2530,4209,1.0,Prunus americana x salicina 'Waneta',Waneta plum,
2531,4210,14.0,Malus pumila 'Haralred',Apple,
2532,4211,441.0,Prunus domestica 'Mount Royal',European plum,
2533,4212,,,Community Reuse Project,
2534,4227,,Gaillardia pulchella,Indian blanketflower,https://en.wikipedia.org/wiki/Gaillardia_pulchella
2535,4234,121.0,Prunus cerasus 'Evans',Evans cherry,https://en.wikipedia.org/wiki/Evans_Cherry
2536,4237,296.0,Prunus avium 'Gelbe Prinzess',Sweet cherry,
2537,4247,843.0,,Public bookcase,https://en.wikipedia.org/wiki/Public_bookcase
2538,4253,106.0,Ribes missouriense,Missouri gooseberry,https://en.wikipedia.org/wiki/Ribes_missouriense
2539,4259,113.0,Prunus cerasifera 'Nigra',Cherry plum,
2540,4263,,Mertensia maritima,Oysterleaf,https://en.wikipedia.org/wiki/Mertensia_maritima
2541,4265,,,Honeyberry,
2542,4282,,Silene vulgaris,Bladder campion,https://en.wikipedia.org/wiki/Silene_vulgaris
2543,4337,,Pectis angustifolia,Lemonscented cinchweed,https://en.wikipedia.org/wiki/Pectis_angustifolia
2544,4344,106.0,Ribes hirtellum,American gooseberry,https://en.wikipedia.org/wiki/Ribes_hirtellum
2545,4356,2523.0,Rubus,Gold raspberry,
2546,4357,2311.0,Pinus nigra 'Austriaca',Austrian pine,
2547,4358,2308.0,Picea pungens 'Kosteriana Glauca',Blue spruce,
2548,4359,296.0,Prunus avium 'Plena',Sweet cherry,
2549,4360,272.0,Acer saccharinum 'Wierii',Silver maple,
2550,4361,2277.0,Carpinus betulus 'Pyramidalis',Common hornbeam,
2551,4362,,Populus 'Robusta',Hybrid poplar,
2552,4363,241.0,Fagus sylvatica 'Purpurea',European beech,
2553,4364,113.0,Prunus cerasifera 'Atropurpurea',Cherry plum,
2554,4365,1054.0,Pinus sylvestris 'Austriaca',Scots pine,
2555,4366,,Cercis chinensis,Chinese redbud,
2556,4367,989.0,Salix matsudana 'Tortuosa',Corkscrew willow,
2557,4368,1016.0,Acer platanoides 'Faassen's Black',Faassen's black Norway maple,
2558,4369,977.0,Quercus palustris 'Columnaris',Pin oak,
2559,4370,252.0,Gleditsia triacanthos 'Inermis Skyline',Honey locust,
2560,4371,1152.0,Fraxinus angustifolia 'Flame',Narrow-leafed ash,
2561,4372,364.0,Cercis siliquastrum 'Austriaca',Judas tree,
2562,4373,1838.0,Acer cappadocicum 'Aureum',Golden Cappadocian maple,
2563,4374,396.0,Amelanchier alnifolia 'Fastigiata',Saskatoon,
2564,4375,252.0,Gleditsia triacanthos 'Elegantissima',Honey locust,
2565,4376,2420.0,Quercus petraea 'Columnaris',Sessile oak,
2566,4377,1341.0,Salix alba 'Tristis',White willow,
2567,4378,1341.0,Salix alba 'Calva',White willow,
2568,4379,1836.0,Betula utilis 'Jacquemontïi',Himalayan birch,
2569,4380,241.0,Fagus sylvatica 'Fast Gold',European beech,
2570,4381,4001.0,Morus australis 'Fruitless',Korean mulberry,
2571,4382,,Lagerstroemia indica,Crape myrtle,
2572,4383,,Photinia villosa,Christmas berry,
2573,4384,13.0,Punica granatum 'Legrelliae',Pomegranate,
2574,4385,,Quercus salicifolia,Willow-leaved oak,
2575,4386,241.0,Fagus sylvatica 'Dawyck Gold',European beech,
2576,4387,1059.0,Acer pseudoplatanus 'Italica',Sycamore maple,
2577,4388,97.0,Morus alba 'Pendula',White mulberry,
2578,4389,1059.0,Acer pseudoplatanus 'Negenia',Sycamore maple,
2579,4390,20.0,Ficus carica 'Goutte d'Or',Common fig,
2580,4391,2608.0,Cupressus arizonica 'Fastigiata',Arizona cypress,
2581,4392,249.0,Quercus robur 'Pedonculata',English oak,
2582,4393,,Acer freemanii 'Celzam',Freeman maple,
2583,4394,110.0,Robinia pseudoacacia 'Fastigiata',Black locust,
2584,4395,1043.0,Prunus yedoensis 'Shidare Yoshino',Yoshino cherry,
2585,4396,,Ligustrum japonicum,Japanese privet,
2586,4397,359.0,Fraxinus ornus 'Raywood',Manna ash,
2587,4398,351.0,Malus baccata 'Street Parade',Siberian crabapple,
2588,4399,1012.0,Prunus serrulata 'Wierii',Japanese cherry,
2589,4400,14.0,Malus pumila 'Golden Hornett',Apple,
2590,4401,944.0,Acer negundo 'Wierii',Box elder,
2591,4402,,Paulownia fortunei,Dragon tree,
2592,4403,14.0,Malus pumila 'Reinette Grise du Canada',Apple,
2593,4404,361.0,Malus tschonoskii 'Pyramidalis',Pillar crabapple,
2594,4405,,Pyrus nivalis 'Eleagnifolia',Snow pear,
2595,4406,961.0,Pyrus calleryana 'Capital',Callery pear,
2596,4407,346.0,Crataegus laevigata 'Carrierei',Midland hawthorn,
2597,4408,1023.0,Cornus florida 'Cherokee Chief',Flowering dogwood,
2598,4409,1059.0,Acer pseudoplatanus 'Aureum',Sycamore maple,
2599,4410,1142.0,Betula pubescens 'Atropurpurea',White birch,
2600,4411,97.0,Morus alba 'Vitellina',White mulberry,
2601,4412,1004.0,Prunus laurocerasus 'Caucasica',Cherry laurel,
2602,4413,1348.0,Aesculus parviflora 'Walter',Bottlebrush buckeye,
2603,4414,3494.0,Cedrus deodara 'Glauca',Deodar cedar,
2604,4415,241.0,Fagus sylvatica 'Fastigiata',European beech,
2605,4416,113.0,Prunus cerasifera 'Myrobolan',Cherry plum,
2606,4417,,Cercidiphyllum magnificum,Katsura,
2607,4418,14.0,Malus pumila 'Reine des Reinettes',Apple,
2608,4419,1059.0,Acer pseudoplatanus 'Spaethii',Sycamore maple,
2609,4420,14.0,Malus pumila 'Starking',Apple,
2610,4421,1012.0,Prunus serrulata 'Sunset Boulevard',Japanese cherry,
2611,4422,1101.0,Fraxinus excelsior 'Altena',European ash,
2612,4423,1016.0,Acer platanoides 'Wierii',Norway maple,
2613,4424,,Zelkova crenata,Caucasian zelkova,
2614,4425,2609.0,Cupressus sempervirens 'Glauca',Mediterranean cypress,
2615,4426,441.0,Prunus domestica 'Reine Claude',European plum,
2616,4427,,Halesia carolina,Carolina silverbell,
2617,4428,3783.0,Quercus x hispanica 'Lucombeana',Lucombe oak,
2618,4429,814.0,Betula pendula 'Purpurea',Silver birch,
2619,4430,2277.0,Carpinus betulus 'Orientalis',Common hornbeam,
2620,4431,,Chamaecyparis formosensis,Formosan cypress,
2621,4432,135.0,Quercus rubra 'Columnaris',Northern red oak,
2622,4433,,Sorbus cuspidata,Himalayan whitebeam,
2623,4434,,Quercus myrsinifolia,Bamboo-leaf oak,
2624,4435,2311.0,Pinus nigra 'Laricio',Austrian pine,
2625,4436,2313.0,Platanus x acerifolia 'Austriaca',London plane,
2626,4437,346.0,Crataegus laevigata 'Paul's Scarlet',Midland hawthorn,
2627,4438,,Phillyrea latifolia,Mock privet,
2628,4439,2014.0,Koelreuteria paniculata 'Fastigiata',Goldenrain tree,
2629,4440,,Chimonanthus praecox,Wintersweet,
2630,4441,2599.0,Calocedrus decurrens 'Aureo Variegata',Californian incense-cedar,
2631,4442,,Quercus variabilis,Chinese cork oak,
2632,4443,2304.0,Picea abies 'Karst',Norway spruce,
2633,4444,2437.0,Ulmus minor 'Atropurpurea',Field elm,
2634,4445,,Acer tartarica,Tartarian maple,
2635,4446,239.0,Tilia tomentosa 'Austriaca',Silver linden,
2636,4447,,Clerodendrum trichotomum,Harlequin glorybower,
2637,4448,2304.0,Picea abies 'Austriaca',Norway spruce,
2638,4449,1059.0,Acer pseudoplatanus 'Wierii',Sycamore maple,
2639,4450,2277.0,Carpinus betulus 'Austriaca',Common hornbeam,
2640,4451,305.0,Celtis australis 'Italica',Mediterranean hackberry,
2641,4452,2531.0,Sorbus chamaemespilus 'Autumnalis',False medlar,
2642,4453,814.0,Betula pendula 'Austriaca',Silver birch,
2643,4454,1059.0,Acer pseudoplatanus 'Austriaca',Sycamore maple,
2644,4455,,Acer utilis,Unknown maple,
2645,4456,1052.0,Acer campestre 'Fastigiata',Upright field maple,
2646,4457,1836.0,Betula utilis 'Austriaca',Himalayan birch,
2647,4458,4504.0,Pteroceltis tatarinowii 'Maxim',Blue sandalwood,
2648,4459,4447.0,Clerodendrum trichotomum 'Fargesii',Harlequin glorybower,
2649,4460,14.0,Malus pumila 'Golden Delicious',Apple,
2650,4461,14.0,Malus pumila 'Reinette Vignat',Apple,
2651,4462,14.0,Malus pumila 'Nationale',Apple,
2652,4463,14.0,Malus pumila 'd'Eylau',Apple,
2653,4464,14.0,Malus pumila 'Franc Roseau',Apple,
2654,4465,286.0,Pyrus communis 'Louise Bonne d'Avranche',European pear,
2655,4466,286.0,Pyrus communis 'Claude Blanchet',European pear,
2656,4467,286.0,Pyrus communis 'Beurre Hardy',European pear,
2657,4468,296.0,Prunus avium 'Bigarreau Burlat',Sweet cherry,
2658,4469,766.0,Populus nigra 'Shidare Yoshino',Black poplar,
2659,4470,766.0,Populus nigra 'Reine Claude',Black poplar,
2660,4471,14.0,Malus pumila 'Granny Smith',Apple,
2661,4472,14.0,Malus pumila 'Jonagold',Apple,
2662,4473,270.0,Malus floribunda 'Evelyn',Japanese flowering crabapple,
2663,4474,69.0,Cydonia oblonga 'Angers',Quince,
2664,4475,68.0,Prunus amygdalus 'Ardéchoise',Almond,
2665,4476,400.0,Diospyros lotus 'Hubert',Date-plum,
2666,4477,1514.0,Prunus tomentosa 'Graeberiana',Nanking cherry,
2667,4478,359.0,Fraxinus ornus 'Mariesii',Manna ash,
2668,4479,,Lonicera fragrantissima,Winter honeysuckle,
2669,4480,4493.0,Fontanesia phillyreoides 'Fortunei',Syrian-privet,
2670,4481,,Halesia monticola,Mountain silverbell,
2671,4482,967.0,Salix babylonica 'Pendula',Weeping willow,
2672,4483,,Ligustrum sinense,Chinese privet,
2673,4484,,Platanus 'Vallis Clausa',Hybrid plane,
2674,4485,4382.0,Lagerstroemia indica 'Yang',Crape myrtle,
2675,4486,872.0,Salix rosmarinifolia,Rosemary-leaved willow,
2676,4487,1101.0,Fraxinus excelsior 'Jaspidea',European ash,
2677,4488,1175.0,Fraxinus sieboldiana,Chinese flowering ash,
2678,4489,286.0,Pyrus communis 'Docteur Guyot',European pear,
2679,4490,286.0,Pyrus communis 'Précoce de Trévoux',European pear,
2680,4491,14.0,Malus pumila 'Belle de Pontoise',Apple,
2681,4492,2328.0,Syringa reticulata subsp. amurensis,Japanese tree lilac,
2682,4493,,Fontanesia phillyreoides,Syrian-privet,https://en.wikipedia.org/wiki/Fontanesia
2683,4494,1350.0,Fraxinus mandschurica 'Mancana',Manchurian ash,
2684,4495,410.0,Sorbus aria 'Magnifica',Common whitebeam,
2685,4496,,Staphylea bumalda,Japanese bladdernut,
2686,4497,2557.0,Tetradium daniellii 'Hupehensis',Bee-bee tree,
2687,4498,1059.0,Acer pseudoplatanus 'Brilliantissimum',Sycamore maple,
2688,4499,1105.0,Magnolia 'Black Tulip',Magnolia,
2689,4500,441.0,Prunus domestica 'Mirabelle de Nancy',European plum,
2690,4501,14.0,Malus pumila 'Melrose',Apple,
2691,4502,,Malus 'Royalty',Royalty crabapple,
2692,4503,14.0,Malus pumila 'Cox's Orange',Apple,
2693,4504,,Pteroceltis tatarinowii,Blue sandalwood,https://en.wikipedia.org/wiki/Pteroceltis_tatarinowii
2694,4505,175.0,Acer heldreichii,Heldreich's maple,https://en.wikipedia.org/wiki/Acer_heldreichii
2695,4506,15.0,Pyrus amygdaliformis,Almond-leaved pear,https://en.wikipedia.org/wiki/Pyrus_amygdaliformis
2696,4507,1012.0,Prunus serrulata 'Pandora',Japanese cherry,
2697,4508,2645.0,Ulmus 'Sapporo Gold',Hybrid elm,
2698,4509,112.0,Juglans regia 'Franquette',Persian walnut,
2699,4510,1012.0,Prunus serrulata 'Pink Giant',Japanese cherry,
2700,4511,14.0,Malus pumila 'Astrakan',Apple,
2701,4512,441.0,Prunus domestica 'Quetsche d'Alsace',European plum,
2702,4513,3102.0,Acer davidii subsp. grosseri,Hers's maple,https://en.wikipedia.org/wiki/Acer_davidii
2703,4514,2527.0,Salix purpurea 'Nana',Purple willow,
2704,4515,872.0,Salix triandra,Almond-leaved willow,https://en.wikipedia.org/wiki/Salix_triandra
2705,4516,441.0,Prunus domestica 'Reine Claude d'Althan',European plum,
2706,4517,14.0,Malus pumila 'Borowitsky',Apple,
2707,4518,286.0,Pyrus communis 'Marguerite Marillat',European pear,
2708,4519,52.0,Prunus persica 'Sanguine de Savoie',Peach,
2709,4520,69.0,Cydonia oblonga 'Champion',Quince,
2710,4521,68.0,Prunus amygdalus 'Lauranne',Almond,
2711,4522,280.0,Diospyros kaki 'Fuyu',Japanese persimmon,
2712,4523,79.0,Prunus armeniaca 'Polonais',Apricot,
2713,4524,14.0,Malus pumila 'Belle Fille de Salin',Apple,
2714,4525,441.0,Prunus domestica 'Cul de Poulet',European plum,
2715,4526,52.0,Prunus persica 'Amsden',Peach,
2716,4527,286.0,Pyrus communis 'Williams',European pear,
2717,4528,14.0,Malus pumila 'Belle de Boskoop Rouge',Apple,
2718,4529,14.0,Malus pumila 'Gala',Apple,
2719,4530,955.0,Quercus acutissima 'Carruth',Sawtooth oak,
2720,4531,2327.0,Styphnolobium japonicum 'Pubescens',Japanese pagoda tree,
2721,4532,,Sophora,Sophora,https://en.wikipedia.org/wiki/Sophora
2722,4533,1101.0,Fraxinus excelsior 'Austriaca',European ash,
2723,4534,15.0,Pyrus elaeagnifolia,Oleaster-leaved pear,https://en.wikipedia.org/wiki/Pyrus_elaeagrifolia
2724,4535,20.0,Ficus carica 'Blanche d'Argenteuil',Common fig,
2725,4536,252.0,Gleditsia triacanthos 'Inermis Sunburst',Honey locust,
2726,4537,766.0,Populus nigra var. italica,Lombardy poplar,
2727,4538,1802.0,Syringa x persica,Persian lilac,
2728,4539,4382.0,Lagerstroemia indica 'Rouge',Crape myrtle,
2729,4540,4382.0,Lagerstroemia indica 'Saint Emilion',Crape myrtle,
2730,4541,2428.0,Syringa vulgaris 'Catherine Havemeyer',Common lilac,
2731,4542,249.0,Quercus robur 'Pyramidalis',English oak,
2732,4543,14.0,Malus pumila 'Winter Gold',Apple,
2733,4544,14.0,Malus pumila 'Gloster',Apple,
2734,4545,14.0,Malus pumila 'Reinette du Mans',Apple,
2735,4546,2280.0,Cedrus atlantica 'Glauca pendula',Atlas cedar,
2736,4547,270.0,Malus floribunda 'Prairie Fire',Japanese flowering crabapple,
2737,4548,69.0,Cydonia oblonga 'Monstrueux de Vranja',Quince,
2738,4549,875.0,Liriodendron tulipifera 'Aurea marginata',American tulip tree,
2739,4550,113.0,Prunus cerasifera 'Pissardii',Cherry plum,
2740,4551,286.0,Pyrus communis 'Beurre Giffard',European pear,
2741,4552,14.0,Malus pumila 'Red Obelisk',Apple,
2742,4553,917.0,Acer rubrum 'Fairview Flame',Red maple,
2743,4554,441.0,Prunus domestica 'Mirabelle',European plum,
2744,4555,441.0,Prunus domestica 'Quetsche',European plum,
2745,4556,3573.0,x Chitalpa tashkentensis 'Summer Bells',Chitalpa,
2746,4557,20.0,Ficus carica 'Grise de Saint Jean',Common fig,
2747,4558,68.0,Prunus amygdalus 'Texas',Almond,
2748,4559,2674.0,Prunus x schmittii,Schmitt's cherry,https://en.wikipedia.org/wiki/Prunus_%C3%97_schmittii
2749,4560,2500.0,Ligustrum ibota,Hedge privet,
2750,4561,14.0,Malus pumila 'Montreal Beauty',Apple,
2751,4562,1012.0,Prunus serrulata 'Fugenzo',Japanese cherry,
2752,4563,1016.0,Acer platanoides 'Flame',Norway maple,
2753,4564,175.0,Acer maximowiczianum,Nikko maple,https://en.wikipedia.org/wiki/Acer_maximowiczianum
2754,4565,2672.0,Ostrya carpinifolia 'Chanticleer',European hop-hornbeam,
2755,4566,,x Sorbopyrus irregularis,Shipova,https://en.wikipedia.org/wiki/Shipova
2756,4567,97.0,Morus alba 'Laciniata',White mulberry,
2757,4568,402.0,Malus coronaria 'Charlottae',Sweet crabapple,
2758,4569,1016.0,Acer platanoides 'Austriaca',Norway maple,
2759,4570,509.0,Albizia julibrissin 'Ombrella',Persian silk tree,
2760,4571,4424.0,Zelkova crenata 'Green Vase',Caucasian zelkova,
2761,4572,1820.0,Taxus baccata 'David',English yew,
2762,4573,110.0,Robinia pseudoacacia 'Frisia',Black locust,
2763,4574,766.0,Populus nigra 'Planteriensis',Black poplar,
2764,4575,2271.0,Alnus glutinosa 'Stricta',Common alder,
2765,4576,182.0,Celtis julianae,Julian hackberry,
2766,4585,1.0,Prunus salicina x americana 'Superior',Superior plum,
2767,4588,14.0,Malus pumila 'September Ruby',September Ruby apple,
2768,4589,1.0,Prunus nigra x salicina 'Pembina',Pembina plum,
2769,4591,68.0,Prunus amygdalus var. amara,Bitter almond,https://en.wikipedia.org/wiki/Almond#Sweet_and_bitter_almonds
2770,4598,,,pejuia,
2771,4628,,,Community Fruit Trees,
2772,4629,13.0,Punica granatum 'Afganski',Pomegranate,
2773,4630,280.0,Diospyros kaki 'Hachiya',Japanese persimmon,
2774,4631,7.0,Persea americana 'Winter Mexican',Avocado,
2775,4632,7.0,Persea americana 'Brogdon',Avocado,
2776,4633,419.0,Averrhoa carambola 'Kari',Starfruit,
2777,4634,20.0,Ficus carica 'Desert King',Common fig,
2778,4635,13.0,Punica granatum 'Wonderful',Pomegranate,
2779,4636,280.0,Diospyros kaki 'Saijo',Japanese persimmon,
2780,4637,419.0,Averrhoa carambola 'Fwang Tung',Starfruit,
2781,4638,18.0,Eriobotrya japonica 'Yehuda',Loquat,
2782,4639,18.0,Eriobotrya japonica 'Christmas',Loquat,
2783,4640,20.0,Ficus carica 'Beer's Black',Common fig,
2784,4641,7.0,Persea americana 'Bacon',Avocado,
2785,4642,7.0,Persea americana 'Day',Avocado,
2786,4643,52.0,Prunus persica 'Tropic Beauty',Peach,
2787,4644,52.0,Prunus persica 'Flordabelle',Peach,
2788,4645,280.0,Diospyros kaki 'Makawa Jiro',Japanese persimmon,
2789,4646,20.0,Ficus carica 'Brown Turkey',Common fig,
2790,4647,52.0,Prunus persica 'Early Grande',Peach,
2791,4648,20.0,Ficus carica 'Kadota',Common fig,
2792,4649,18.0,Eriobotrya japonica 'Champagne',Loquat,
2793,4650,18.0,Eriobotrya japonica 'Bradenton',Loquat,
2794,4651,7.0,Persea americana 'Florida Hass',Avocado,
2795,4652,52.0,Prunus persica 'Flordabest',Peach,
2796,4653,280.0,Diospyros kaki 'Tanenashi',Japanese persimmon,
2797,4654,18.0,Eriobotrya japonica 'Oliver',Loquat,
2798,4667,,Hericium americanum,Bear's-head tooth fungus,https://en.wikipedia.org/wiki/Hericium_americanum
2799,4669,286.0,Pyrus communis 'parker',Parker pear,
2800,4670,62.0,Prunus cerasus x fruticosa 'Carmine Jewel',Carmine Jewel dwarf sour cherry,
2801,4671,286.0,Pyrus communis 'Patten',Patten pear,
2802,4675,219.0,Aronia melanocarpa 'Viking',Black chokeberry,
2803,4676,62.0,Prunus cerasus x fruticosa 'Cupid',Cupid dwarf sour cherry,
